"País de Origen/Sector, subsector y rama",,Total 2006,Total 2007,Total 2008,Total 2009,Total 2010,Total 2011,Total 2012,Total 2013,Total 2014,Total 2015,Total 2016,Total 2017,Total 2018,Total 2019,Total 2020,Total 2021,Total 2022,Total 2023,Total general
Alemania,"435 Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",0.0,4.7,21.1,0.6,18.4,-6.5,10.1,-6.0,-1.2,7.7,3.2,9.0,1.0,1.4,37.8,3.2,31.7,0.0,136.1
Alemania,"4351 Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca",C,C,C,C,10.1,C,3.2,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8
Alemania,4352 Comercio al por mayor de maquinaria y equipo para la industria,1.3,2.5,21.0,0.1,10.5,-5.7,8.0,-2.0,-0.3,C,1.5,9.0,1.0,1.5,C,0.2,26.7,0.0,115.5
Alemania,4353 Comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales,-2.9,0.2,C,C,-2.3,-1.4,-1.2,-4.7,-0.9,C,1.7,C,0.0,C,0.0,-2.0,5.0,0.0,-7.7
Alemania,"4354 Comercio al por mayor de mobiliario y equipo de cómputo y de oficina, y de otra maquinaria y equipo de uso general",C,0.1,C,C,C,0.0,C,0.1,C,0.0,0.0,0.0,C,0.0,C,C,0.0,0.0,5.4
Alemania,"436 Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0.0,-1.3,1.3,6.0,0.6,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1
Alemania,"4361 Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0.0,-1.3,1.3,6.0,0.6,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1
Alemania,437 Intermediación de comercio al por mayor,C,0.0,C,-11.0,C,C,0.0,0.0,C,C,0.0,C,2.5,0.1,0.0,C,0.0,0.0,5.0
Alemania,"4371 Intermediación de comercio al por mayor, excepto a través de internet y de otros medios electrónicos",C,0.0,C,C,C,0.0,0.0,0.0,C,0.0,0.0,C,2.5,0.1,0.0,C,0.0,0.0,5.0
Alemania,4372 Intermediación de comercio al por mayor exclusivamente a través de internet y otros medios electrónicos,0.0,0.0,0.0,C,0.0,C,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alemania,46 Comercio al por menor,-4.0,-4.7,6.5,3.0,1.0,C,-6.2,9.9,10.4,5.4,13.7,8.2,4.4,C,-6.4,C,23.1,C,89.5
Alemania,"461 Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,4611 Comercio al por menor de abarrotes y alimentos,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"463 Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Alemania,4633 Comercio al por menor de calzado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Alemania,464 Comercio al por menor de artículos para el cuidado de la salud,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.1
Alemania,4641 Comercio al por menor de artículos para el cuidado de la salud,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.1
Alemania,"465 Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal",C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,72.4
Alemania,4651 Comercio al por menor de artículos de perfumería y joyería,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Alemania,"4653 Comercio al por menor de artículos de papelería, libros, revistas y periódicos",0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"4659 Comercio al por menor de mascotas, regalos, artículos religiosos, desechables, artesanías y otros artículos de uso personal",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0
Alemania,"466 Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados",C,C,C,0.0,0.0,0.0,0.0,C,0.0,C,C,C,0.0,0.0,C,0.0,C,0.0,9.5
Alemania,4661 Comercio al por menor de muebles para el hogar y otros enseres domésticos,C,C,0.0,0.0,0.0,0.0,0.0,C,0.0,C,C,C,0.0,0.0,C,0.0,C,0.0,6.0
Alemania,4663 Comercio al por menor de artículos para la decoración de interiores,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"467 Comercio al por menor de artículos de ferretería, tlapalería y vidrios",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Alemania,"4671 Comercio al por menor de artículos de ferretería, tlapalería y vidrios",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Alemania,"468 Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes",0.0,0.0,C,C,C,C,0.0,0.0,C,C,0.0,C,0.0,0.0,0.0,0.0,C,0.0,6.1
Alemania,4681 Comercio al por menor de automóviles y camionetas,0.0,0.0,C,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0
Alemania,"4682 Comercio al por menor de partes y refacciones para automóviles, camionetas y camiones",0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Alemania,4683 Comercio al por menor de motocicletas y otros vehículos de motor,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"4684 Comercio al por menor de combustibles, aceites y grasas lubricantes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Alemania,"469 Comercio al por menor exclusivamente a través de internet, y catálogos impresos, televisión y similares",C,C,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"4691 Comercio al por menor exclusivamente a través de internet, y catálogos impresos, televisión y similares",C,C,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"48-49 Transporte, correos y almacenamiento",2.3,4.5,0.7,C,C,17.3,9.1,-2.2,4.0,9.7,13.0,31.4,73.2,35.8,10.2,7.5,-3.2,0.0,212.6
Alemania,481 Transporte aéreo,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0
Alemania,4811 Transporte aéreo regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Alemania,4812 Transporte aéreo no regular,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C
Alemania,483 Transporte por agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.0,C
Alemania,4831 Transporte marítimo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.0,C
Alemania,488 Servicios relacionados con el transporte,2.3,C,0.7,C,C,3.1,5.5,3.9,C,7.3,16.0,C,C,C,4.4,C,C,0.0,81.8
Alemania,4881 Servicios relacionados con el transporte aéreo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,4885 Servicios de intermediación para el transporte de carga,C,C,0.7,C,C,C,5.5,3.9,C,C,C,C,C,C,4.4,C,C,0.0,70.2
Alemania,4889 Otros servicios relacionados con el transporte,C,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,C,0.0,C,0.0,0.0,0.0,C,0.0,9.2
Alemania,492 Servicios de mensajería y paquetería,C,0.0,0.0,0.0,0.0,C,C,C,C,2.4,C,9.3,82.7,16.8,C,0.0,C,0.0,103.6
Alemania,4921 Servicios de mensajería y paquetería foránea,C,0.0,0.0,0.0,0.0,C,C,C,C,2.4,C,9.3,82.7,16.8,C,0.0,C,0.0,103.6
Alemania,493 Servicios de almacenamiento,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,4931 Servicios de almacenamiento,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,51 Información en medios masivos,C,0.0,3.8,C,4.1,C,-16.4,28.1,6.3,0.0,2.9,C,68.4,69.2,-32.9,61.2,43.4,C,286.7
Alemania,"511 Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",0.0,0.0,C,C,C,0.0,C,C,C,0.0,C,C,C,C,C,C,C,C,154.9
Alemania,"5111 Edición de periódicos, revistas, libros y similares, y edición de estas publicaciones integrada con la impresión",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,5112 Edición de software y edición de software integrada con la reproducción,0.0,0.0,C,C,C,0.0,C,C,C,0.0,C,C,C,C,C,C,C,C,154.9
Alemania,"512 Industria fílmica y del video, e industria del sonido",C,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,C,C,0.0,0.0,C,0.0,50.9
Alemania,5121 Industria fílmica y del video,C,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,C,C,0.0,0.0,C,0.0,50.9
Alemania,5122 Industria del sonido,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Alemania,517 Telecomunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C
Alemania,5179 Otros servicios de telecomunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C
Alemania,"518 Procesamiento electrónico de información, hospedaje y otros servicios relacionados",0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
Alemania,"5182 Procesamiento electrónico de información, hospedaje y otros servicios relacionados",0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
Alemania,519 Otros servicios de información,0.0,0.0,3.8,0.0,C,0.0,C,28.1,C,0.0,-0.7,0.0,C,C,C,C,C,C,77.0
Alemania,5191 Otros servicios de información,0.0,0.0,3.8,0.0,C,0.0,C,28.1,C,0.0,-0.7,0.0,C,C,C,C,C,C,77.0
Alemania,52 Servicios financieros y de seguros,2.2,0.1,66.3,62.3,8.2,15.1,28.6,7.7,42.3,27.5,26.3,-70.1,81.5,13.6,24.1,18.8,15.9,0.0,370.5
Alemania,522 Instituciones de intermediación crediticia y financiera no bursátil,0.5,0.0,63.7,62.3,7.4,16.5,21.4,-7.5,C,C,C,-85.5,C,0.2,1.2,C,0.0,0.0,156.0
Alemania,5221 Banca múltiple,0.0,0.0,C,C,C,C,C,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,C
Alemania,5223 Uniones de crédito e instituciones de ahorro,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,5224 Otras instituciones de intermediación crediticia y financiera no bursátil,0.5,0.0,57.7,51.7,2.9,C,C,-12.1,0.0,C,0.0,C,C,C,C,C,0.0,0.0,107.9
Alemania,5225 Servicios relacionados con la intermediación crediticia no bursátil,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,8.0
Alemania,"523 Actividades bursátiles, cambiarias y de inversión financiera",0.0,0.0,0.0,0.0,C,C,C,5.9,C,C,4.6,0.7,C,C,C,C,C,0.0,51.2
Alemania,"5231 Casas de bolsa, casas de cambio y centros cambiarios",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Alemania,5239 Asesoría en inversiones y otros servicios relacionados con la intermediación bursátil,0.0,0.0,0.0,0.0,C,C,C,5.9,0.0,C,C,0.7,C,C,C,C,0.0,0.0,43.3
Alemania,"524 Compañías de seguros, fianzas, y administración de fondos para el retiro",1.7,C,C,C,C,C,C,C,0.0,C,0.0,C,C,C,C,C,C,0.0,163.3
Alemania,5241 Compañías de seguros y fianzas,C,C,C,C,C,C,C,C,0.0,C,0.0,C,C,C,C,C,C,0.0,163.1
Alemania,"5242 Servicios relacionados con los seguros y las fianzas, y administración de fondos para el retiro",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.2,40.1,14.1,13.5,7.0,-38.3,0.8,-12.5,4.8,-3.5,84.6,-1.8,-36.1,0.0,-25.1,75.3,8.3,C,148.7
Alemania,531 Servicios inmobiliarios,0.2,40.1,14.1,8.1,7.2,-38.3,0.0,-12.7,4.8,-3.6,84.6,-1.8,-36.1,0.0,C,75.3,8.3,C,142.6
Alemania,5311 Alquiler sin intermediación de bienes raíces,C,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,74.2,1.5,0.0,76.1
Alemania,5312 Inmobiliarias y corredores de bienes raíces,0.2,29.7,7.6,7.5,6.7,-38.3,0.0,-12.7,4.8,-3.6,-2.4,-1.8,C,C,C,1.2,4.3,0.0,-27.9
Alemania,5313 Servicios relacionados con los servicios inmobiliarios,0.0,C,6.5,C,C,C,C,C,0.0,0.0,87.0,0.0,-10.7,C,C,C,2.5,C,94.3
Alemania,532 Servicios de alquiler de bienes muebles,0.0,C,C,C,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,5.6
Alemania,5322 Alquiler de artículos para el hogar y personales,0.0,0.0,C,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Alemania,"5324 Alquiler de maquinaria y equipo agropecuario, pesquero, industrial, comercial y de servicios",0.0,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,5.5
Alemania,"533 Servicios de alquiler de marcas registradas, patentes y franquicias",0.0,C,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Alemania,"5331 Servicios de alquiler de marcas registradas, patentes y franquicias",0.0,C,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Alemania,"54 Servicios profesionales, científicos y técnicos",11.3,0.2,5.6,11.0,0.0,2.3,1.2,18.0,6.9,4.7,0.0,-0.5,0.2,15.1,1.8,6.1,-2.1,C,81.8
Alemania,"541 Servicios profesionales, científicos y técnicos",11.3,0.2,5.6,11.0,0.0,2.3,1.2,18.0,6.9,4.7,0.0,-0.5,0.2,15.1,1.8,6.1,-2.1,C,81.8
Alemania,5411 Servicios legales,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C
Alemania,"5412 Servicios de contabilidad, auditoría y servicios relacionados",C,0.2,C,C,0.0,0.8,0.4,0.6,0.0,C,C,0.0,0.0,0.0,C,0.0,C,0.0,-3.2
Alemania,"5413 Servicios de arquitectura, ingeniería y actividades relacionadas",0.0,0.0,C,0.0,0.0,0.0,C,0.4,6.8,4.7,C,C,C,C,0.0,C,C,0.0,12.8
Alemania,5414 Diseño especializado,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0
Alemania,5415 Servicios de diseño de sistemas de cómputo y servicios relacionados,0.0,0.0,0.0,0.0,0.0,C,C,0.2,C,C,C,C,C,C,0.0,0.0,C,0.0,1.3
Alemania,"5416 Servicios de consultoría administrativa, científica y técnica",C,C,C,C,C,0.6,0.3,C,0.0,C,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,2.3
Alemania,5417 Servicios de investigación científica y desarrollo,C,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,-0.6
Alemania,5418 Servicios de publicidad y actividades relacionadas,C,0.0,C,C,0.0,C,C,C,C,0.0,C,0.0,C,C,0.0,0.0,0.0,0.0,11.6
Alemania,"5419 Otros servicios profesionales, científicos y técnicos",C,C,5.4,C,0.0,C,0.1,16.2,0.0,0.0,0.0,-0.5,0.6,14.1,1.7,C,3.2,C,57.5
Alemania,"56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",-2.7,1.0,3.0,2.4,0.2,9.4,13.7,1.5,11.8,4.0,14.0,C,7.2,-2.8,C,0.3,42.8,0.0,122.3
Alemania,561 Servicios de apoyo a los negocios,-2.7,1.0,3.0,2.4,0.2,9.4,13.7,1.5,11.8,4.0,14.0,C,7.2,-2.8,C,0.3,42.8,0.0,122.3
Alemania,5611 Servicios de administración de negocios,0.0,0.0,0.0,0.0,C,C,C,C,0.0,0.0,C,C,C,C,C,C,40.8,0.0,65.2
Alemania,5612 Servicios combinados de apoyo en instalaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,C,0.0,C,C,0.0,0.8
Alemania,5613 Servicios de empleo,C,C,0.4,C,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Alemania,"5614 Servicios de apoyo secretarial, fotocopiado, cobranza, investigación crediticia y similares",0.0,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,13.5
Alemania,5615 Agencias de viajes y servicios de reservaciones,C,C,0.0,0.0,C,C,C,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,2.7
Alemania,5617 Servicios de limpieza,0.0,0.0,C,0.0,C,C,0.0,C,0.0,0.0,0.0,0.0,C,0.0,C,C,0.0,0.0,1.1
Alemania,5619 Otros servicios de apoyo a los negocios,-2.7,0.4,0.2,2.4,0.0,8.9,11.7,1.0,C,4.0,C,C,C,C,0.0,0.0,C,0.0,38.2
Alemania,562 Manejo de residuos y servicios de remediación,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,5621 Recolección de residuos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,61 Servicios educativos,C,C,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.3
Alemania,611 Servicios educativos,C,C,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.3
Alemania,"6111 Escuelas de educación básica, media y para necesidades especiales",C,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alemania,6113 Escuelas de educación superior,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"6114 Escuelas comerciales, de computación y de capacitación para ejecutivos",C,C,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Alemania,6116 Otros servicios educativos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Alemania,6117 Servicios de apoyo a la educación,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Alemania,62 Servicios de salud y de asistencia social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,C,0.0,0.0,1.2
Alemania,621 Servicios médicos de consulta externa y servicios relacionados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,0.0,0.0,0.0,1.2
Alemania,6211 Consultorios médicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,6212 Consultorios dentales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C
Alemania,"6219 Servicios de ambulancias, de bancos de órganos y otros servicios auxiliares al tratamiento médico",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Alemania,624 Otros servicios de asistencia social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Alemania,"6243 Servicios de capacitación para el trabajo para personas desempleadas, subempleadas o con discapacidad",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Alemania,"71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",C,C,0.0,1.4,C,C,C,C,0.0,C,0.0,C,0.0,C,0.0,C,0.0,0.0,-0.7
Alemania,"711 Servicios artísticos, culturales y deportivos, y otros servicios relacionados",0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0
Alemania,7111 Compañías y grupos de espectáculos artísticos y culturales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Alemania,7112 Deportistas y equipos deportivos profesionales,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"7113 Promotores de espectáculos artísticos, culturales, deportivos y similares",0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Alemania,713 Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos,C,C,0.0,1.4,C,C,C,0.0,0.0,C,0.0,C,0.0,C,0.0,C,0.0,0.0,-0.7
Alemania,7131 Parques con instalaciones recreativas y casas de juegos electrónicos,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,7139 Otros servicios recreativos,C,C,0.0,C,C,0.0,C,0.0,0.0,C,0.0,C,0.0,C,0.0,C,0.0,0.0,0.0
Alemania,72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,1.0,2.9,1.0,0.1,0.9,12.6,4.3,2.8,1.6,1.4,1.2,3.0,5.1,4.3,7.6,8.3,8.6,2.2,68.6
Alemania,721 Servicios de alojamiento temporal,1.9,2.9,1.1,0.1,0.9,12.6,4.3,2.8,1.6,1.4,1.2,3.0,5.1,4.3,7.6,8.3,8.6,2.2,69.7
Alemania,"7211 Hoteles, moteles y similares",0.0,0.3,0.0,C,0.0,C,C,C,0.0,C,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.4
Alemania,"7213 Pensiones y casas de huéspedes, y departamentos y casas amueblados con servicios de hotelería",1.9,2.6,1.1,C,0.9,12.5,4.3,2.8,1.6,1.4,1.2,3.0,5.1,4.3,7.6,8.3,8.6,2.2,69.3
Alemania,722 Servicios de preparación de alimentos y bebidas,C,0.0,-0.2,C,C,C,C,C,0.0,0.0,C,0.0,C,C,0.0,0.0,0.0,0.0,-1.1
Alemania,7225 Servicios de preparación de alimentos y bebidas alcohólicas y no alcohólicas,C,0.0,-0.2,C,C,C,C,C,0.0,0.0,C,0.0,C,C,0.0,0.0,0.0,0.0,-1.1
Alemania,81 Otros servicios excepto actividades gubernamentales,0.0,C,0.0,C,0.0,0.0,0.1,0.0,C,1.3,C,C,14.6,0.0,C,C,C,0.0,25.7
Alemania,811 Servicios de reparación y mantenimiento,0.0,C,0.0,0.0,0.0,C,0.1,0.0,C,1.3,0.0,C,14.6,0.0,C,C,C,0.0,25.7
Alemania,8111 Reparación y mantenimiento de automóviles y camiones,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,0.0,C,0.0,C,0.0,20.7
Alemania,8112 Reparación y mantenimiento de equipo electrónico y de equipo de precisión,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alemania,"8113 Reparación y mantenimiento de maquinaria y equipo agropecuario, industrial, comercial y de servicios",C,C,0.0,0.0,0.0,C,0.1,0.0,0.0,C,0.0,0.0,C,0.0,0.0,C,0.0,0.0,5.1
Alemania,812 Servicios personales,0.0,0.0,0.0,C,0.0,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alemania,"8121 Salones y clínicas de belleza, baños públicos y bolerías",0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,8124 Estacionamientos y pensiones para vehículos automotores,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,8129 Servicios de revelado e impresión de fotografías y otros servicios personales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,813 Asociaciones y organizaciones,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Alemania,"8131 Asociaciones y organizaciones comerciales, laborales, profesionales y recreativas",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
