"País de Origen/Sector, subsector y rama",,Total 2006,Total 2007,Total 2008,Total 2009,Total 2010,Total 2011,Total 2012,Total 2013,Total 2014,Total 2015,Total 2016,Total 2017,Total 2018,Total 2019,Total 2020,Total 2021,Total 2022,Total 2023,Total general
España,3327 Maquinado de piezas y fabricación de tornillos,C,C,0.0,C,0.0,0.0,C,0.0,0.0,C,0.0,C,0.0,0.0,0.0,C,0.0,0.0,0.1
España,3328 Recubrimientos y terminados metálicos,0.0,0.0,0.0,0.0,0.0,C,C,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
España,3329 Fabricación de otros productos metálicos,0.0,0.2,6.4,0.0,C,C,0.0,C,C,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,7.0
España,333 Fabricación de maquinaria y equipo,15.6,9.7,0.3,483.5,0.0,0.1,4.1,-479.4,7.5,9.5,3.4,3.6,C,4.3,-1.0,-8.7,C,0.0,65.0
España,"3331 Fabricación de maquinaria y equipo agropecuario, para la construcción y para la industria extractiva",0.0,0.0,C,C,0.0,C,0.0,C,C,0.1,C,C,0.0,3.9,C,C,0.0,0.0,4.5
España,"3332 Fabricación de maquinaria y equipo para las industrias manufactureras, excepto la metalmecánica",14.3,10.5,0.2,0.1,C,0.0,4.0,0.1,-0.2,C,0.0,C,0.0,0.0,C,C,C,0.0,27.3
España,3333 Fabricación de maquinaria y equipo para el comercio y los servicios,1.2,C,0.0,0.0,C,C,C,C,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.6
España,"3334 Fabricación de equipo de aire acondicionado, calefacción, y de refrigeración industrial y comercial",0.0,0.0,0.1,0.0,0.0,C,C,C,0.0,0.0,-1.0,C,0.0,0.0,C,C,0.0,0.0,-8.6
España,3335 Fabricación de maquinaria y equipo para la industria metalmecánica,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C,C,C,0.0,0.0,0.0,42.3
España,"3336 Fabricación de motores de combustión interna, turbinas y transmisiones",0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,-7.3
España,3339 Fabricación de otra maquinaria y equipo para la industria en general,C,C,0.0,0.0,0.0,C,0.0,C,0.0,C,0.0,C,0.0,0.0,0.0,C,C,0.0,6.3
